candidate_after_compatibility,canonical_similarity,case_id,compatibility_reason,cosine_similarity,final_prediction,generated_id,generated_label,generated_normalized,generated_representation,operation_compatible,operation_similarity,operation_threshold,operation_threshold_pass,pair_id,reference_id,reference_label,reference_normalized,reference_representation,selection_stage,semantic_candidate,semantic_similarity,topology_evidence,unresolved_ambiguity,unresolved_candidate_pairs,unresolved_component_id,unresolved_generated_nodes,unresolved_reason,unresolved_reference_nodes
False,-0.06198231503367424,6-1,no_declared_operation_conflict,-0.06198231503367424,False,n16,approve payment,approve payment,"{""canonical_label"": ""approve payment"", ""canonical_operation"": ""approve"", ""derivation_candidates"": [], ""derivation_source"": ""spacy_dependency_root:verb_lemma"", ""object_phrase"": ""payment"", ""operation_resolved"": true, ""original_normalized_label"": ""approve payment"", ""original_root"": ""approve"", ""root_lemma"": ""approve"", ""root_pos"": ""VERB""}",True,0.2793463170528412,,,6-1:405:n16,405,create instance,create instance,"{""canonical_label"": ""create instance"", ""canonical_operation"": ""create"", ""derivation_candidates"": [], ""derivation_source"": ""spacy_dependency_root:verb_lemma"", ""object_phrase"": ""instance"", ""operation_resolved"": true, ""original_normalized_label"": ""create instance"", ""original_root"": ""create"", ""root_lemma"": ""create"", ""root_pos"": ""VERB""}",,False,-0.06198231503367424,,False,[],,[],,[]
False,0.03553182631731033,6-1,no_declared_conflict_unclassified_operation,-0.03700995072722435,False,n17,resolve complaints with supplier,resolve complaints with supplier,"{""canonical_label"": ""complaint supplier"", ""canonical_operation"": ""complaint"", ""derivation_candidates"": [], ""derivation_source"": ""spacy_actor_predicate_fallback:verb_lemma"", ""object_phrase"": ""supplier"", ""operation_resolved"": true, ""original_normalized_label"": ""resolve complaints with supplier"", ""original_root"": ""complaints"", ""root_lemma"": ""complaint"", ""root_pos"": ""VERB""}",True,0.2404364049434662,,,6-1:405:n17,405,create instance,create instance,"{""canonical_label"": ""create instance"", ""canonical_operation"": ""create"", ""derivation_candidates"": [], ""derivation_source"": ""spacy_dependency_root:verb_lemma"", ""object_phrase"": ""instance"", ""operation_resolved"": true, ""original_normalized_label"": ""create instance"", ""original_root"": ""create"", ""root_lemma"": ""create"", ""root_pos"": ""VERB""}",,False,0.03553182631731033,,False,[],,[],,[]
False,0.011955540627241135,6-1,operation_conflict:creation(create)_vs_transmission(forward),0.020572330802679062,False,n2,forward to accounting,forward to accounting,"{""canonical_label"": ""forward accounting"", ""canonical_operation"": ""forward"", ""derivation_candidates"": [], ""derivation_source"": ""wordnet_verb_fallback:verb_lemma"", ""object_phrase"": ""accounting"", ""operation_resolved"": true, ""original_normalized_label"": ""forward to accounting"", ""original_root"": ""forward"", ""root_lemma"": ""forward"", ""root_pos"": ""VERB""}",False,0.19786575436592102,,,6-1:405:n2,405,create instance,create instance,"{""canonical_label"": ""create instance"", ""canonical_operation"": ""create"", ""derivation_candidates"": [], ""derivation_source"": ""spacy_dependency_root:verb_lemma"", ""object_phrase"": ""instance"", ""operation_resolved"": true, ""original_normalized_label"": ""create instance"", ""original_root"": ""create"", ""root_lemma"": ""create"", ""root_pos"": ""VERB""}",,False,0.020572330802679062,,False,[],,[],,[]
False,0.025307685136795044,6-1,no_declared_operation_conflict,0.025307685136795044,False,n20,perform board review,perform board review,"{""canonical_label"": ""perform board review"", ""canonical_operation"": ""perform"", ""derivation_candidates"": [], ""derivation_source"": ""spacy_dependency_root:verb_lemma"", ""object_phrase"": ""board review"", ""operation_resolved"": true, ""original_normalized_label"": ""perform board review"", ""original_root"": ""perform"", ""root_lemma"": ""perform"", ""root_pos"": ""VERB""}",True,0.29595595598220825,,,6-1:405:n20,405,create instance,create instance,"{""canonical_label"": ""create instance"", ""canonical_operation"": ""create"", ""derivation_candidates"": [], ""derivation_source"": ""spacy_dependency_root:verb_lemma"", ""object_phrase"": ""instance"", ""operation_resolved"": true, ""original_normalized_label"": ""create instance"", ""original_root"": ""create"", ""root_lemma"": ""create"", ""root_pos"": ""VERB""}",,False,0.025307685136795044,,False,[],,[],,[]
True,0.6075519323348999,6-1,no_declared_operation_conflict,0.6075519323348999,True,n3,create invoice instance,create invoice instance,"{""canonical_label"": ""create invoice instance"", ""canonical_operation"": ""create"", ""derivation_candidates"": [], ""derivation_source"": ""spacy_dependency_root:verb_lemma"", ""object_phrase"": ""invoice instance"", ""operation_resolved"": true, ""original_normalized_label"": ""create invoice instance"", ""original_root"": ""create"", ""root_lemma"": ""create"", ""root_pos"": ""VERB""}",True,0.9999998807907104,,,6-1:405:n3,405,create instance,create instance,"{""canonical_label"": ""create instance"", ""canonical_operation"": ""create"", ""derivation_candidates"": [], ""derivation_source"": ""spacy_dependency_root:verb_lemma"", ""object_phrase"": ""instance"", ""operation_resolved"": true, ""original_normalized_label"": ""create instance"", ""original_root"": ""create"", ""root_lemma"": ""create"", ""root_pos"": ""VERB""}",unambiguous_semantic_anchor,True,0.6075519323348999,,False,[],,[],,[]
False,0.04717771336436272,6-1,no_declared_operation_conflict,0.04717771336436272,False,n4,check invoice items,check invoice items,"{""canonical_label"": ""check invoice items"", ""canonical_operation"": ""check"", ""derivation_candidates"": [], ""derivation_source"": ""spacy_dependency_root:verb_lemma"", ""object_phrase"": ""invoice items"", ""operation_resolved"": true, ""original_normalized_label"": ""check invoice items"", ""original_root"": ""check"", ""root_lemma"": ""check"", ""root_pos"": ""VERB""}",True,0.30839061737060547,,,6-1:405:n4,405,create instance,create instance,"{""canonical_label"": ""create instance"", ""canonical_operation"": ""create"", ""derivation_candidates"": [], ""derivation_source"": ""spacy_dependency_root:verb_lemma"", ""object_phrase"": ""instance"", ""operation_resolved"": true, ""original_normalized_label"": ""create instance"", ""original_root"": ""create"", ""root_lemma"": ""create"", ""root_pos"": ""VERB""}",,False,0.04717771336436272,,False,[],,[],,[]
False,0.04993735998868942,6-1,no_declared_conflict_unclassified_operation,0.04993735998868942,False,n5,prepare docket with cost centers,prepare docket with cost centers,"{""canonical_label"": ""prepare docket with cost centers"", ""canonical_operation"": ""prepare"", ""derivation_candidates"": [], ""derivation_source"": ""spacy_dependency_root:verb_lemma"", ""object_phrase"": ""docket with cost centers"", ""operation_resolved"": true, ""original_normalized_label"": ""prepare docket with cost centers"", ""original_root"": ""prepare"", ""root_lemma"": ""prepare"", ""root_pos"": ""VERB""}",True,0.3642541766166687,,,6-1:405:n5,405,create instance,create instance,"{""canonical_label"": ""create instance"", ""canonical_operation"": ""create"", ""derivation_candidates"": [], ""derivation_source"": ""spacy_dependency_root:verb_lemma"", ""object_phrase"": ""instance"", ""operation_resolved"": true, ""original_normalized_label"": ""create instance"", ""original_root"": ""create"", ""root_lemma"": ""create"", ""root_pos"": ""VERB""}",,False,0.04993735998868942,,False,[],,[],,[]
False,0.17753151059150696,6-1,operation_conflict:creation(create)_vs_transmission(forward),0.07657617330551147,False,n6,forward invoice to commercial manager,forward invoice to commercial manager,"{""canonical_label"": ""invoice commercial manager"", ""canonical_operation"": ""invoice"", ""derivation_candidates"": [""invoice""], ""derivation_source"": ""wordnet_unique_derivational_verb"", ""object_phrase"": ""commercial manager"", ""operation_resolved"": true, ""original_normalized_label"": ""forward invoice to commercial manager"", ""original_root"": ""invoice"", ""root_lemma"": ""invoice"", ""root_pos"": ""NOUN""}",False,0.23477603495121002,,,6-1:405:n6,405,create instance,create instance,"{""canonical_label"": ""create instance"", ""canonical_operation"": ""create"", ""derivation_candidates"": [], ""derivation_source"": ""spacy_dependency_root:verb_lemma"", ""object_phrase"": ""instance"", ""operation_resolved"": true, ""original_normalized_label"": ""create instance"", ""original_root"": ""create"", ""root_lemma"": ""create"", ""root_pos"": ""VERB""}",,False,0.17753151059150696,,False,[],,[],,[]
False,0.06850159168243408,6-1,no_declared_conflict_unclassified_operation,0.06850159168243408,False,n7,give payment instructions,give payment instructions,"{""canonical_label"": ""give payment instructions"", ""canonical_operation"": ""give"", ""derivation_candidates"": [], ""derivation_source"": ""spacy_dependency_root:verb_lemma"", ""object_phrase"": ""payment instructions"", ""operation_resolved"": true, ""original_normalized_label"": ""give payment instructions"", ""original_root"": ""give"", ""root_lemma"": ""give"", ""root_pos"": ""VERB""}",True,0.23027168214321136,,,6-1:405:n7,405,create instance,create instance,"{""canonical_label"": ""create instance"", ""canonical_operation"": ""create"", ""derivation_candidates"": [], ""derivation_source"": ""spacy_dependency_root:verb_lemma"", ""object_phrase"": ""instance"", ""operation_resolved"": true, ""original_normalized_label"": ""create instance"", ""original_root"": ""create"", ""root_lemma"": ""create"", ""root_pos"": ""VERB""}",,False,0.06850159168243408,,False,[],,[],,[]
False,0.3373052179813385,6-1,no_declared_conflict_unclassified_operation,0.3373052179813385,False,n8,close invoice instance,close invoice instance,"{""canonical_label"": ""close invoice instance"", ""canonical_operation"": ""close"", ""derivation_candidates"": [], ""derivation_source"": ""spacy_imperative_surrogate:verb_lemma"", ""object_phrase"": ""invoice instance"", ""operation_resolved"": true, ""original_normalized_label"": ""close invoice instance"", ""original_root"": ""close"", ""root_lemma"": ""close"", ""root_pos"": ""VERB""}",True,0.3088523745536804,,,6-1:405:n8,405,create instance,create instance,"{""canonical_label"": ""create instance"", ""canonical_operation"": ""create"", ""derivation_candidates"": [], ""derivation_source"": ""spacy_dependency_root:verb_lemma"", ""object_phrase"": ""instance"", ""operation_resolved"": true, ""original_normalized_label"": ""create instance"", ""original_root"": ""create"", ""root_lemma"": ""create"", ""root_pos"": ""VERB""}",,False,0.3373052179813385,,False,[],,[],,[]
True,0.7208113074302673,6-1,no_declared_operation_conflict,0.6782128810882568,False,n1,receive invoices,receive invoices,"{""canonical_label"": ""invoice"", ""canonical_operation"": ""invoice"", ""derivation_candidates"": [], ""derivation_source"": ""spacy_actor_predicate_fallback:verb_lemma"", ""object_phrase"": null, ""operation_resolved"": true, ""original_normalized_label"": ""receive invoices"", ""original_root"": ""invoices"", ""root_lemma"": ""invoice"", ""root_pos"": ""VERB""}",True,0.2515151798725128,,,6-1:406:n1,406,check invoice items,check invoice items,"{""canonical_label"": ""check invoice items"", ""canonical_operation"": ""check"", ""derivation_candidates"": [], ""derivation_source"": ""spacy_dependency_root:verb_lemma"", ""object_phrase"": ""invoice items"", ""operation_resolved"": true, ""original_normalized_label"": ""check invoice items"", ""original_root"": ""check"", ""root_lemma"": ""check"", ""root_pos"": ""VERB""}",,True,0.7208113074302673,,False,[],,[],,[]
False,0.2063632309436798,6-1,no_declared_conflict_unclassified_operation,0.18771708011627197,False,n12,resolve inconsistencies with vendors,resolve inconsistencies with vendors,"{""canonical_label"": ""inconsistencie vendors"", ""canonical_operation"": ""inconsistencie"", ""derivation_candidates"": [], ""derivation_source"": ""spacy_actor_predicate_fallback:verb_lemma"", ""object_phrase"": ""vendors"", ""operation_resolved"": true, ""original_normalized_label"": ""resolve inconsistencies with vendors"", ""original_root"": ""inconsistencies"", ""root_lemma"": ""inconsistencie"", ""root_pos"": ""VERB""}",True,0.23077762126922607,,,6-1:406:n12,406,check invoice items,check invoice items,"{""canonical_label"": ""check invoice items"", ""canonical_operation"": ""check"", ""derivation_candidates"": [], ""derivation_source"": ""spacy_dependency_root:verb_lemma"", ""object_phrase"": ""invoice items"", ""operation_resolved"": true, ""original_normalized_label"": ""check invoice items"", ""original_root"": ""check"", ""root_lemma"": ""check"", ""root_pos"": ""VERB""}",,False,0.2063632309436798,,False,[],,[],,[]
False,0.17406857013702393,6-1,no_declared_conflict_unclassified_operation,0.17406857013702393,False,n13,consult cost center managers,consult cost center managers,"{""canonical_label"": ""consult cost center managers"", ""canonical_operation"": ""consult"", ""derivation_candidates"": [], ""derivation_source"": ""spacy_dependency_root:verb_lemma"", ""object_phrase"": ""cost center managers"", ""operation_resolved"": true, ""original_normalized_label"": ""consult cost center managers"", ""original_root"": ""consult"", ""root_lemma"": ""consult"", ""root_pos"": ""VERB""}",True,0.282414972782135,,,6-1:406:n13,406,check invoice items,check invoice items,"{""canonical_label"": ""check invoice items"", ""canonical_operation"": ""check"", ""derivation_candidates"": [], ""derivation_source"": ""spacy_dependency_root:verb_lemma"", ""object_phrase"": ""invoice items"", ""operation_resolved"": true, ""original_normalized_label"": ""check invoice items"", ""original_root"": ""check"", ""root_lemma"": ""check"", ""root_pos"": ""VERB""}",,False,0.17406857013702393,,False,[],,[],,[]
False,0.26731789112091064,6-1,no_declared_conflict_unclassified_operation,0.26731789112091064,False,n15,conduct commercial audit,conduct commercial audit,"{""canonical_label"": ""conduct commercial audit"", ""canonical_operation"": ""conduct"", ""derivation_candidates"": [], ""derivation_source"": ""spacy_dependency_root:verb_lemma"", ""object_phrase"": ""commercial audit"", ""operation_resolved"": true, ""original_normalized_label"": ""conduct commercial audit"", ""original_root"": ""conduct"", ""root_lemma"": ""conduct"", ""root_pos"": ""VERB""}",True,0.17087453603744507,,,6-1:406:n15,406,check invoice items,check invoice items,"{""canonical_label"": ""check invoice items"", ""canonical_operation"": ""check"", ""derivation_candidates"": [], ""derivation_source"": ""spacy_dependency_root:verb_lemma"", ""object_phrase"": ""invoice items"", ""operation_resolved"": true, ""original_normalized_label"": ""check invoice items"", ""original_root"": ""check"", ""root_lemma"": ""check"", ""root_pos"": ""VERB""}",,False,0.26731789112091064,,False,[],,[],,[]
